Blondy,Darrell,0,27/10/1999,1,50,27,0,25.7,405104156
Brittney,Cynthie,3,19/07/1999,1,46,50,91,62.3,405104157
Sheila,Bowman,3,09/08/1999,0,23,88,17,42.7,405104158
Cherye,Ardene,3,03/04/1999,0,12,27,81,40,405104159
Tarra,Cowles,1,21/05/1999,1,58,59,50,55.7,405104160
Lise,Christoper,0,23/04/1999,1,42,89,91,74,405104161
Valaree,Cathey,2,30/06/1999,0,5,49,91,48.3,405104162
Tawsha,Bianca,3,26/07/1999,1,87,93,29,69.7,405104163
Marjie,Abbi,0,14/12/1998,0,64,98,74,78.7,405104164
Esme,Andri,1,19/08/1999,1,88,81,94,87.7,405104165
Missy,Battista,0,25/08/1999,0,95,75,78,82.7,405104166
Sile,Conard,0,06/01/1999,1,30,84,99,71,405104167
Maye,Caty,1,03/08/1999,0,17,26,98,47,405104168
Opalina,Alys,3,05/01/1999,0,78,48,36,54,405104169
Marcia,Bartholomeo,3,26/10/1999,1,71,55,51,59,405104170
Maighdiln,Aylward,0,01/06/1999,1,5,91,85,60.3,405104171
Iolande,Ardeen,2,14/06/1999,1,16,68,50,44.7,405104172
Rosamund,Cranford,0,05/09/1999,1,42,82,57,60.3,405104173
Tessa,Bronez,3,08/07/1999,1,15,25,3,14.3,405104174
Matty,Cesaria,2,03/10/1999,0,96,63,85,81.3,405104175
Margaux,Alfy,3,18/01/1999,0,23,63,55,47,405104176
Joice,Airliah,2,02/03/1999,1,60,32,7,33,405104177
Leda,Aubry,3,26/12/1999,0,68,71,94,77.7,405104178
Ellissa,Antony,1,09/05/1999,0,31,100,79,70,405104179
Pauly,Conall,1,25/05/1999,1,2,92,39,44.3,405104180
Jessalin,Almena,2,19/02/1999,1,13,84,8,35,405104181
Nonnah,Blake,0,17/06/1999,0,76,14,63,51,405104182
Dulcine,Buckley,1,18/04/1999,1,77,0,78,51.7,405104183
Jaquith,Andrien,1,27/12/1998,0,6,32,12,16.7,405104184
Sallyanne,Brendon,0,20/12/1998,1,76,79,84,79.7,405104185
Gertrudis,Cilka,0,13/07/1999,1,21,74,82,59,405104186
Rhianon,Clevey,1,29/10/1999,1,6,78,45,43,405104187
Michaella,Abdella,1,17/04/1999,0,27,11,2,13.3,405104188
Sioux,Bonneau,1,02/02/1999,0,90,31,22,47.7,405104189
Jazmin,Chafee,2,20/07/1999,0,89,69,14,57.3,405104190
Tommy,Bud,2,23/08/1999,1,58,67,76,67,405104191
Lyssa,Adamski,1,04/08/1999,0,19,1,11,10.3,405104192
Kimmy,Clothilde,2,07/06/1999,1,10,25,52,29,405104193
Pansie,Carl,1,14/07/1999,1,78,55,63,65.3,405104194
Lizzy,Carma,3,20/05/1999,1,71,66,97,78,405104195
Georgetta,Alecia,1,13/12/1999,0,44,94,76,71.3,405104196
Bree,Clarie,0,15/04/1999,1,20,30,92,47.3,405104197
Mindy,Bevash,1,20/03/1999,1,80,89,12,60.3,405104198
Geralda,Carlton,0,09/07/1999,1,48,99,72,73,405104199
Josey,Caton,2,09/03/1999,1,19,68,27,38,405104200
Angelle,Berke,3,15/11/1999,0,47,55,25,42.3,405104201
Carina,Assisi,1,11/07/1999,0,40,63,85,62.7,405104202
Roobbie,Clancy,0,13/07/1999,1,4,100,65,56.3,405104203
Petronella,Connie,3,26/12/1999,1,73,16,52,47,405104204
Hermina,Almund,1,03/07/1999,1,16,12,55,27.7,405104205
Caria,Castor,0,12/11/1998,0,43,44,24,37,405104206
Quentin,Bernt,0,14/05/1999,0,40,87,14,47,405104207
Pauli,Coe,2,15/12/1998,0,23,11,50,28,405104208
Jessalyn,Constantin,0,26/04/1999,1,91,37,27,51.7,405104209
Nalani,Capon,3,24/06/1999,0,82,17,75,58,405104210
Gizela,Ailey,1,06/09/1999,1,77,1,90,56,405104211
Valerye,Auston,3,04/08/1999,1,49,20,76,48.3,405104212
Malina,Creigh,1,29/07/1999,0,17,95,75,62.3,405104213
Elora,Averil,1,05/01/1999,0,78,55,95,76,405104214
Darelle,Busey,3,23/12/1998,1,23,25,86,44.7,405104215
Ashlan,Chaker,0,18/11/1999,0,8,12,19,13,405104216
Valene,Barthold,2,24/02/1999,0,84,75,18,59,405104217
Erminia,Chico,1,10/08/1999,1,70,34,5,36.3,405104218
Janith,Ardell,1,20/08/1999,0,72,39,77,62.7,405104219
Anneliese,Cleland,3,01/05/1999,0,55,11,10,25.3,405104220
Karrah,Cordova,1,22/06/1999,1,5,62,75,47.3,405104221
Flss,Davine,2,22/05/1999,0,92,90,38,73.3,405104222
Celka,Barton,1,27/11/1999,0,46,19,74,46.3,405104223
Alicea,Camilo,2,23/09/1999,0,93,46,86,75,405104224
Tabitha,Briney,3,19/12/1998,0,6,11,57,24.7,405104225
Edie,Amoritta,0,02/04/1999,0,2,22,95,39.7,405104226
Lissie,Blanding,2,01/04/1999,1,82,67,7,52,405104227
Brande,Cherilyn,3,17/11/1999,1,84,17,60,53.7,405104228
Cyndi,Armbrecht,2,21/04/1999,1,49,13,64,42,405104229
Clo,Bunni,2,22/07/1999,1,32,32,5,23,405104230
Novelia,Bertina,1,22/12/1999,0,100,90,94,94.7,405104231
Kittie,Breeze,0,24/02/1999,0,24,78,91,64.3,405104232
Jeane,Blessington,2,16/02/1999,1,29,31,77,45.7,405104233
Dodie,Carny,0,12/07/1999,1,4,21,58,27.7,405104234
Laurice,Briscoe,3,14/02/1999,1,41,89,43,57.7,405104235
Cornela,Cotterell,3,15/08/1999,1,27,44,37,36,405104236
Hedi,Brainard,2,12/02/1999,0,46,72,35,51,405104237
Cassandry,Adam,0,14/09/1999,1,71,100,79,83.3,405104238
Yoshi,Belier,3,18/01/1999,0,86,10,23,39.7,405104239
Karmen,Castillo,2,05/11/1998,0,37,30,85,50.7,405104240
Constancia,Amandi,2,15/08/1999,0,80,32,64,58.7,405104241
Jacquenette,Alexandra,3,19/02/1999,0,20,99,97,72,405104242
Corry,Alodie,0,23/12/1999,1,73,24,31,42.7,405104243
Christalle,Altaf,0,07/07/1999,0,35,38,70,47.7,405104244
Kamila,Darrel,3,23/01/1999,1,6,18,62,28.7,405104245
Dorolice,Babbie,3,17/09/1999,0,71,95,89,85,405104246
Clementina,Croner,3,22/04/1999,0,12,17,60,29.7,405104247
Florida,Bysshe,0,14/12/1999,1,81,36,46,54.3,405104248
Laryssa,Cherian,3,02/03/1999,0,53,59,49,53.7,405104249
Herta,Danielson,1,26/12/1998,1,98,82,28,69.3,405104250
Joanna,Chloras,2,28/10/1999,0,48,49,74,57,405104251
Brunhilda,Barren,2,26/11/1998,0,63,0,85,49.3,405104252
Margalo,Albertina,2,23/12/1999,1,20,3,77,33.3,405104253
Ingaborg,Claudie,3,29/07/1999,1,20,48,73,47,405104254
Illa,Bolitho,1,06/05/1999,0,43,15,14,24,405104255
Yvette,Cyndi,1,14/05/1999,0,44,46,28,39.3,405104256
Zandra,Afton,2,05/11/1999,1,24,66,74,54.7,405104257
Sarajane,Alderson,2,25/05/1999,0,62,48,14,41.3,405104258
Brinn,Crean,3,08/05/1999,0,47,99,84,76.7,405104259
Agace,Childs,1,29/10/1999,0,79,32,72,61,405104260
Carolina,Danila,1,03/03/1999,1,94,0,80,58,405104261
Doretta,Alejandro,2,27/03/1999,0,85,81,80,82,405104262
Marta,Atalie,1,24/12/1999,1,76,35,58,56.3,405104263
Roxanna,Dar,0,01/03/1999,1,56,22,61,46.3,405104264
Zia,Albertine,2,02/04/1999,0,15,56,7,26,405104265
Bunni,Amadas,0,29/11/1999,0,26,48,33,35.7,405104266
Martguerita,Clover,3,26/03/1999,1,56,14,9,26.3,405104267
Carine,Bristow,3,27/03/1999,1,85,82,38,68.3,405104268
Rosamond,Alleris,0,23/11/1999,1,30,66,15,37,405104269
Kailey,Christiansen,0,02/02/1999,1,42,52,64,52.7,405104270
Abra,Bellamy,2,06/11/1999,1,16,66,8,30,405104271
Maryjane,Daffodil,1,29/06/1999,0,26,80,18,41.3,405104272
Lani,Danaher,2,20/12/1998,0,68,0,27,31.7,405104273
Garnet,Bostow,2,26/06/1999,1,40,82,54,58.7,405104274
Demetra,Amaral,0,26/05/1999,1,42,37,35,38,405104275
Cicily,Burkhard,1,21/12/1999,1,13,75,74,54,405104276
Ebba,Calvinna,1,05/11/1998,1,26,2,2,10,405104277
Bendite,Angelika,0,01/10/1999,1,66,19,52,45.7,405104278
Crissy,Cato,3,22/09/1999,0,76,55,65,65.3,405104279
Annalise,Cort,0,07/06/1999,0,78,18,90,62,405104280
Elisabeth,Camile,1,16/12/1998,0,49,78,66,64.3,405104281
Cami,Chemesh,3,27/10/1999,1,96,77,36,69.7,405104282
Esta,Chem,0,16/09/1999,1,73,22,56,50.3,405104283
Marne,Dacie,1,18/07/1999,1,28,78,32,46,405104284
Camile,Chambers,0,12/12/1998,1,20,35,40,31.7,405104285
Irina,Craggy,3,02/12/1998,0,84,89,61,78,405104286
Stefania,Constancia,1,28/09/1999,1,90,4,94,62.7,405104287
Gillie,Adis,1,19/02/1999,0,79,8,78,55,405104288
Frances,Buffo,0,14/09/1999,0,43,81,72,65.3,405104289
Nicky,Blackmun,0,06/01/1999,0,68,60,8,45.3,405104290
Ellette,Alwin,1,04/11/1998,0,75,49,30,51.3,405104291
Mahala,Barnard,3,09/04/1999,1,1,57,0,19.3,405104292
Andie,Aylmar,3,17/09/1999,1,53,13,71,45.7,405104293
Martica,Ballman,1,06/06/1999,1,62,31,28,40.3,405104294
Belita,Bord,0,09/02/1999,1,78,81,81,80,405104295
Lonna,Arvie,2,21/12/1998,1,28,20,19,22.3,405104296
Denice,Block,2,17/07/1999,0,9,82,93,61.3,405104297
Rosella,Bigot,1,22/09/1999,1,10,25,94,43,405104298
Carie,Carla,2,24/12/1998,0,62,48,17,42.3,405104299
Sibel,Allerus,1,14/03/1999,0,34,93,26,51,405104300
Robby,Aryn,2,04/06/1999,1,48,50,18,38.7,405104301
Violetta,Cath,1,26/12/1998,0,94,85,10,63,405104302
Laure,Ally,3,03/07/1999,0,95,34,41,56.7,405104303
Clarabelle,Barny,2,23/11/1998,1,21,78,69,56,405104304
Bidget,Chaing,3,17/11/1999,0,87,48,19,51.3,405104305
Teodora,Antonio,1,01/12/1999,0,70,68,32,56.7,405104306
Brunhilde,Bough,0,16/08/1999,0,95,8,85,62.7,405104307
Dinny,Auberbach,0,22/04/1999,0,41,84,72,65.7,405104308
Tonya,Cima,1,22/08/1999,1,83,98,14,65,405104309
Marina,Alcus,3,24/06/1999,0,65,26,77,56,405104310
Merrily,Atalayah,1,01/10/1999,0,69,95,74,79.3,405104311
Cordelie,Ansilme,3,05/12/1998,1,40,87,60,62.3,405104312
Dawna,Boland,1,28/12/1999,0,87,18,95,66.7,405104313
Vanda,Berkman,2,19/11/1998,0,0,99,19,39.3,405104314
Hedwig,Ailin,0,01/07/1999,0,41,49,97,62.3,405104315
Sharla,Coit,3,10/03/1999,1,14,28,32,24.7,405104316
Celine,Caruso,1,03/11/1998,1,95,24,30,49.7,405104317
Nikki,Colinson,3,06/12/1998,0,23,92,2,39,405104318
Drusy,Antonina,1,22/01/1999,0,66,97,76,79.7,405104319
Ayn,Anis,3,05/01/1999,1,73,37,43,51,405104320
Corabelle,Cami,0,26/02/1999,0,58,40,26,41.3,405104321
Rora,Claud,2,15/11/1999,0,58,50,19,42.3,405104322
Flora,Bucella,3,19/06/1999,1,38,27,3,22.7,405104323
Roda,Cointon,2,04/06/1999,0,46,44,31,40.3,405104324
Ursulina,Abroms,1,12/12/1998,0,70,37,2,36.3,405104325
Maren,Chessa,2,21/10/1999,1,29,39,92,53.3,405104326
Darsie,Archy,1,20/01/1999,0,98,10,14,40.7,405104327
Lorette,Alton,1,22/11/1998,1,16,6,2,8,405104328
Becka,Cyn,2,27/10/1999,0,56,42,82,60,405104329
Chelsie,Colston,2,18/09/1999,0,62,20,80,54,405104330
Dorelia,Bertsche,1,22/05/1999,1,62,39,31,44,405104331
Patsy,Alena,3,09/01/1999,0,65,20,100,61.7,405104332
Lurlene,Barbarese,1,24/03/1999,1,14,23,29,22,405104333
Bonni,Chrissy,3,16/12/1999,1,22,33,100,51.7,405104334
Candice,Akers,1,30/01/1999,0,71,72,84,75.7,405104335
Grata,Barcus,3,28/05/1999,1,94,74,28,65.3,405104336
Pippa,Chelsea,1,24/04/1999,1,31,18,12,20.3,405104337
Adrienne,Charo,1,15/09/1999,0,100,68,79,82.3,405104338
Sofia,Canale,3,18/12/1999,1,62,72,13,49,405104339
Olly,Cleodal,2,31/10/1999,0,6,38,9,17.7,405104340
Dena,Bendick,0,15/01/1999,0,7,72,72,50.3,405104341
Marysa,Crotty,2,05/05/1999,1,26,99,87,70.7,405104342
Meghan,Argyle,0,24/12/1999,0,42,24,28,31.3,405104343
Tricia,Coshow,1,28/08/1999,0,40,24,37,33.7,405104344
Alica,Clere,1,13/12/1998,1,91,93,43,75.7,405104345
Glen,Chi,2,18/06/1999,1,87,0,43,43.3,405104346
Valeda,Chere,2,07/12/1998,1,24,26,73,41,405104347
Gleda,Abra,3,11/11/1999,0,92,52,24,56,405104348
Lindsay,Chloris,0,14/12/1999,1,22,69,66,52.3,405104349
Othilie,Beedon,0,01/12/1999,0,96,55,2,51,405104350
Neila,Annabel,2,06/01/1999,0,47,97,33,59,405104351
Ronnica,Burnley,1,25/12/1999,0,17,40,60,39,405104352
Harriet,Ambler,0,21/07/1999,1,35,86,60,60.3,405104353
Elisabetta,Botzow,1,18/03/1999,0,24,89,4,39,405104354
Cacilia,Danella,0,04/05/1999,0,83,80,69,77.3,405104355
Madlen,Dann,3,20/08/1999,1,58,35,19,37.3,405104356
Carolyne,Crane,2,01/08/1999,0,31,99,36,55.3,405104357
Collete,Beichner,0,19/09/1999,0,15,8,63,28.7,405104358
Thomasa,Amar,3,24/07/1999,1,80,55,4,46.3,405104359
Jan,Cohberg,2,28/05/1999,1,61,8,84,51,405104360
Kalli,Collimore,0,19/05/1999,1,41,8,78,42.3,405104361
Elissa,Armbruster,2,24/10/1999,0,61,47,79,62.3,405104362
Sarita,Chuu,0,27/04/1999,0,32,93,68,64.3,405104363
Tova,Aurita,3,08/06/1999,0,92,44,32,56,405104364
Raine,Ardussi,0,18/02/1999,0,28,12,35,25,405104365
Cassaundra,Carmella,1,27/07/1999,1,78,68,15,53.7,405104366
Kirstyn,Alben,0,02/11/1998,1,96,72,50,72.7,405104367
Jacinthe,Dafodil,3,27/05/1999,0,64,62,49,58.3,405104368
Susan,Barstow,1,02/12/1999,0,99,72,9,60,405104369
Bunnie,Bridges,3,05/07/1999,0,5,89,67,53.7,405104370
Barbra,Alexander,2,17/11/1999,0,68,56,35,53,405104371
Harriott,Banebrudge,2,04/10/1999,0,39,35,58,44,405104372
Clea,Arabele,0,26/09/1999,0,29,93,9,43.7,405104373
Odessa,Barn,1,05/09/1999,1,43,100,49,64,405104374
Romy,Anastos,3,19/01/1999,1,78,55,30,54.3,405104375
Genevieve,Butterworth,1,28/12/1998,0,1,2,20,7.7,405104376
Crissie,Anagnos,2,01/12/1998,0,87,8,21,38.7,405104377
Myra,Boote,0,29/07/1999,1,75,41,65,60.3,405104378
Gilligan,Alikee,1,16/06/1999,0,56,87,19,54,405104379
Jacinta,Andel,2,22/08/1999,1,59,99,18,58.7,405104380
Hetty,Alon,3,21/01/1999,0,37,21,100,52.7,405104381
Shela,Autry,2,03/11/1999,0,0,58,68,42,405104382
Lilyan,Boardman,3,15/07/1999,1,55,11,19,28.3,405104383
Jeanette,Carvey,3,17/07/1999,1,13,8,1,7.3,405104384
Margo,Adriell,3,20/12/1999,1,63,27,4,31.3,405104385
Bibbie,Askwith,3,08/09/1999,0,50,88,46,61.3,405104386
Giana,Amorita,3,01/10/1999,1,98,34,66,66,405104387
Juliette,Addie,0,12/10/1999,0,76,25,12,37.7,405104388
Kariotta,Biddie,0,06/09/1999,0,58,3,75,45.3,405104389
Anallise,Also,1,17/08/1999,0,44,72,63,59.7,405104390
Nichole,Collar,0,07/05/1999,0,60,24,63,49,405104391
Colline,Caz,0,07/04/1999,1,86,36,11,44.3,405104392
Trish,Chemash,0,08/03/1999,0,77,30,60,55.7,405104393
Carmella,Claudian,2,31/05/1999,0,95,99,65,86.3,405104394
Cornie,Alysia,0,17/03/1999,1,73,100,82,85,405104395
Morna,Bannasch,0,15/03/1999,1,8,93,78,59.7,405104396
Colleen,Candis,0,04/04/1999,0,92,0,5,32.3,405104397
Gui,Celestina,3,18/11/1998,1,31,97,95,74.3,405104398
Tiffani,Beverly,2,23/07/1999,0,98,45,65,69.3,405104399
Nelly,Auberta,3,01/08/1999,1,73,70,61,68,405104400
Dione,Aeriell,3,05/08/1999,1,21,29,4,18,405104401
Farrah,Daven,3,13/11/1999,0,22,9,43,24.7,405104402
Emilee,Alfredo,3,26/05/1999,1,16,47,20,27.7,405104403
Mabel,Castle,0,13/11/1999,0,38,12,31,27,405104404
Evanne,Baudoin,1,29/06/1999,1,26,58,77,53.7,405104405
Alexis,Coffeng,1,25/03/1999,0,100,56,86,80.7,405104406
Joby,Bui,3,23/07/1999,0,39,12,37,29.3,405104407
Ekaterina,Alidia,2,20/11/1998,0,85,38,14,45.7,405104408
Tomasine,Atrice,0,10/12/1999,0,15,9,60,28,405104409
Carmina,Atlee,3,19/04/1999,1,39,53,24,38.7,405104410
Kerrie,Alan,2,29/12/1999,0,49,95,58,67.3,405104411
Judy,Colb,2,06/11/1999,1,52,19,54,41.7,405104412
Shae,Catt,1,02/08/1999,0,89,77,53,73,405104413
Rozanne,Bird,3,28/12/1999,1,8,39,93,46.7,405104414
Valma,Danae,2,07/01/1999,1,30,96,46,57.3,405104415
Beryl,Bhatt,1,05/06/1999,1,93,20,84,65.7,405104416
Kettie,Dahlia,3,01/11/1998,0,20,61,84,55,405104417
Kellia,Adorne,3,18/07/1999,1,44,98,74,72,405104418
Tiphanie,Burg,3,22/08/1999,1,81,43,80,68,405104419
Bianka,Caneghem,2,29/12/1999,1,61,63,1,41.7,405104420
Easter,Dachy,0,07/10/1999,0,32,36,6,24.7,405104421
Verina,Cheston,0,08/09/1999,1,73,30,68,57,405104422
Dagmar,Cleopatre,1,13/06/1999,0,80,64,42,62,405104423
Selena,Bloem,2,27/03/1999,1,53,12,45,36.7,405104424
Junina,Chari,3,13/07/1999,0,81,33,89,67.7,405104425
Dael,Aurthur,3,06/08/1999,0,73,37,69,59.7,405104426
Caitrin,Bloch,1,25/07/1999,0,5,9,75,29.7,405104427
Cherie,Codel,1,04/12/1998,0,33,82,0,38.3,405104428
Carla,Briano,1,25/06/1999,1,75,14,95,61.3,405104429
Doe,Branden,0,03/10/1999,0,3,94,68,55,405104430
Lauryn,Astraea,3,07/08/1999,0,66,100,50,72,405104431
Andromache,Brine,1,08/02/1999,0,20,95,93,69.3,405104432
Bonnie,Berger,2,27/09/1999,1,40,77,76,64.3,405104433
Jade,Aldarcy,1,13/08/1999,0,86,62,85,77.7,405104434
Siusan,Casi,0,21/11/1998,1,95,68,40,67.7,405104435
Hildagarde,Bronder,2,08/04/1999,0,85,30,79,64.7,405104436
Heidi,Bloxberg,2,25/05/1999,1,51,14,4,23,405104437
Bobette,Cleopatra,2,20/08/1999,1,55,79,33,55.7,405104438
Lyndell,Baptlsta,0,24/06/1999,0,33,67,3,34.3,405104439
Tildie,Christye,1,12/03/1999,0,59,95,38,64,405104440
Aubrie,Addia,1,10/11/1998,0,4,98,99,67,405104441
Bessie,Aldwin,3,13/11/1998,0,5,30,31,22,405104442
Kizzee,Bonnibelle,2,15/05/1999,0,69,4,51,41.3,405104443
Lynde,Carol-Jean,2,30/08/1999,0,74,34,97,68.3,405104444
Stepha,Cacilie,1,07/04/1999,1,13,97,62,57.3,405104445
Arlyne,Collins,1,15/12/1998,1,46,87,73,68.7,405104446
Nike,Anabella,0,03/04/1999,0,91,83,46,73.3,405104447
Natka,Chaddy,1,07/04/1999,0,48,7,64,39.7,405104448
Katrinka,Barnet,1,26/11/1999,1,16,89,76,60.3,405104449
Pierette,Agosto,0,06/02/1999,0,82,68,68,72.7,405104450
Theadora,Bonnie,1,10/02/1999,0,82,5,1,29.3,405104451
Marlie,Bevis,0,09/10/1999,0,36,54,84,58,405104452
Danni,Bryanty,2,12/09/1999,0,75,21,59,51.7,405104453
Glynis,Burra,2,02/08/1999,1,65,44,21,43.3,405104454
Stacie,Bobker,1,11/04/1999,1,37,98,45,60,405104455
Donetta,Amalia,0,02/11/1998,0,8,77,1,28.7,405104456
Marinna,Clapper,1,02/09/1999,0,95,2,11,36,405104457
Elenore,Danice,2,26/11/1998,0,40,26,26,30.7,405104458
Keelia,Bernie,1,15/04/1999,1,6,36,5,15.7,405104459
Tamra,Brew,0,22/02/1999,0,38,83,55,58.7,405104460
Pierrette,Athelstan,2,02/12/1998,1,41,9,47,32.3,405104461
Stace,Cahan,3,01/01/2000,1,32,57,39,42.7,405104462
Danna,Bryna,2,21/08/1999,1,11,83,57,50.3,405104463
Annice,Akel,3,18/09/1999,1,2,59,96,52.3,405104464
Othilia,Davey,1,09/05/1999,1,59,46,23,42.7,405104465
Sheelagh,Borlase,2,05/09/1999,1,51,27,81,53,405104466
Anatola,Caputto,1,25/10/1999,1,35,27,73,45,405104467
Ninnetta,Alene,0,30/12/1999,0,9,70,30,36.3,405104468
Wallie,Ark,2,26/03/1999,1,57,82,84,74.3,405104469
Genvieve,Cornwall,1,12/11/1999,1,34,35,98,55.7,405104470
Ansley,Avery,0,17/12/1998,0,30,75,29,44.7,405104471
Juli,Bridgid,1,06/02/1999,1,55,65,91,70.3,405104472
Elonore,Andryc,1,15/12/1999,0,65,100,82,82.3,405104473
Buffy,Antin,1,06/11/1998,1,81,89,90,86.7,405104474
Guillema,Caterina,2,15/12/1999,0,30,23,93,48.7,405104475
Becky,Benedikt,1,22/04/1999,0,14,43,94,50.3,405104476
Hertha,Bronnie,3,04/07/1999,0,100,45,10,51.7,405104477
Virginia,Ardenia,2,02/05/1999,0,63,88,56,69,405104478
Gabrila,Appledorf,2,20/11/1999,1,28,5,32,21.7,405104479
Jerry,Barbuto,0,09/06/1999,1,4,31,32,22.3,405104480
Dion,Colier,0,12/04/1999,0,9,83,60,50.7,405104481
Belia,Brandie,1,11/04/1999,1,33,14,70,39,405104482
Donni,Beattie,0,08/02/1999,1,95,48,45,62.7,405104483
Tresa,Caesaria,0,01/12/1999,1,61,30,79,56.7,405104484
Lark,Bergeman,1,17/05/1999,1,0,93,69,54,405104485
Suzy,Christopher,1,01/06/1999,0,2,69,63,44.7,405104486
Irma,Aleron,1,19/12/1998,1,11,34,4,16.3,405104487
Brena,Ailsa,3,29/09/1999,0,64,12,19,31.7,405104488
Francesca,Bernetta,0,04/01/1999,0,54,10,18,27.3,405104489
Allx,Ahlgren,0,20/09/1999,0,64,83,9,52,405104490
Regine,Broida,1,27/04/1999,1,68,39,56,54.3,405104491
Joane,Afrikah,2,08/07/1999,1,79,97,34,70,405104492
Melessa,Ambrosi,0,11/12/1999,0,72,31,14,39,405104493
Angelina,Budd,1,16/07/1999,1,89,85,65,79.7,405104494
Sharron,Byrom,0,23/11/1999,1,77,99,17,64.3,405104495
Britte,Butler,3,16/12/1998,0,16,17,12,15,405104496
Belva,Agee,0,26/07/1999,0,98,9,83,63.3,405104497
Stesha,Ashwell,0,01/09/1999,0,0,69,18,29,405104498
Luciana,Brunhild,0,23/10/1999,1,71,63,93,75.7,405104499
Saidee,Chabot,2,24/07/1999,0,27,38,19,28,405104500
Penni,Danete,0,10/09/1999,0,57,95,40,64,405104501
Barry,Costello,0,25/06/1999,0,91,73,82,82,405104502
Elvera,Amann,0,27/12/1999,1,3,2,73,26,405104503
Kristyn,Audris,1,12/09/1999,0,69,48,5,40.7,405104504
Clarissa,Ann,3,12/08/1999,0,49,48,98,65,405104505
Scarlet,Bess,3,04/11/1998,0,82,67,53,67.3,405104506
Drucill,Albright,2,20/11/1998,1,1,7,78,28.7,405104507
Verile,Bedelia,1,28/09/1999,0,31,25,53,36.3,405104508
Arluene,Cosme,0,26/05/1999,0,66,98,94,86,405104509
Elisha,Cia,1,07/01/1999,0,32,64,93,63,405104510
Katine,Alyosha,2,20/12/1998,1,27,30,70,42.3,405104511
Paulita,Arden,1,10/02/1999,1,83,87,34,68,405104512
Loutitia,Chenee,3,03/03/1999,1,23,49,88,53.3,405104513
Phyllys,Branca,3,17/05/1999,0,10,80,16,35.3,405104514
Nanette,Agnew,0,15/06/1999,0,49,63,62,58,405104515
Malena,Adamsen,0,30/03/1999,1,92,82,95,89.7,405104516
Nerissa,Cassi,2,22/08/1999,1,23,34,73,43.3,405104517
Elfreda,Baudin,1,03/03/1999,1,36,36,73,48.3,405104518
Thea,Cost,1,06/05/1999,1,4,82,44,43.3,405104519
Betty,Bette,2,13/12/1999,0,49,22,36,35.7,405104520
Rosemaria,Bixby,3,08/06/1999,0,45,97,21,54.3,405104521
Katherine,Allanson,1,09/11/1999,0,54,50,60,54.7,405104522
Leigh,Boyt,3,02/04/1999,1,21,12,50,27.7,405104523
Katalin,Campos,0,20/11/1999,1,49,49,58,52,405104524
Cammie,Ali,0,22/09/1999,0,49,89,20,52.7,405104525
Pammie,Ainslie,1,18/11/1998,1,89,99,36,74.7,405104526
Vallie,Clemen,1,13/11/1998,0,89,47,69,68.3,405104527
Cherish,Clare,2,26/11/1999,1,54,76,56,62,405104528
George,Caswell,3,23/02/1999,1,59,20,1,26.7,405104529
Jermaine,Costa,2,07/06/1999,1,73,3,62,46,405104530
Malynda,Ball,2,29/03/1999,0,46,24,94,54.7,405104531
Eunice,Clim,1,20/11/1999,0,59,75,58,64,405104532
Shandee,Anzovin,1,05/11/1998,0,14,62,54,43.3,405104533
Camellia,Ambrogio,0,23/07/1999,1,80,57,83,73.3,405104534
Lorain,Darrelle,1,28/08/1999,1,11,76,99,62,405104535
Meara,Bolt,2,03/05/1999,1,16,23,97,45.3,405104536
Deni,Antonella,3,05/07/1999,1,33,94,14,47,405104537
Luz,Bullard,1,21/01/1999,1,55,71,7,44.3,405104538
Yolanda,Camm,3,27/06/1999,0,43,58,63,54.7,405104539
Ellyn,Cyler,3,05/09/1999,0,42,54,78,58,405104540
Veda,Birk,3,03/08/1999,0,7,35,11,17.7,405104541
Meridith,Abel,1,12/03/1999,0,31,64,56,50.3,405104542
Mathilde,Clea,0,04/08/1999,1,78,29,81,62.7,405104543
Nicole,Calder,0,05/11/1998,1,32,28,57,39,405104544
Ree,Arliene,2,15/10/1999,1,87,47,31,55,405104545
Katinka,Amie,1,20/08/1999,0,90,48,10,49.3,405104546
Barbara,Baxy,2,07/11/1999,1,88,30,76,64.7,405104547
Carola,Augy,0,12/05/1999,1,47,39,86,57.3,405104548
Mary,Amaras,1,18/06/1999,1,83,80,66,76.3,405104549
Kizzie,Borg,3,10/11/1999,1,52,83,94,76.3,405104550
Sella,Collen,0,08/11/1999,0,48,15,37,33.3,405104551
Elle,Bergstein,3,10/12/1998,0,41,80,30,50.3,405104552
Noami,Bluefarb,2,29/03/1999,1,11,3,42,18.7,405104553
Netty,Ballinger,3,10/01/1999,0,48,40,46,44.7,405104554
Rozelle,Airlia,0,06/06/1999,1,51,60,38,49.7,405104555
Mellicent,Coplin,2,05/12/1999,0,35,26,98,53,405104556
Marley,Coretta,0,22/11/1999,1,54,11,94,53,405104557
Starr,Cheryl,2,19/07/1999,0,86,14,77,59,405104558
Lin,Amalberga,0,25/01/1999,1,20,81,23,41.3,405104559
Shane,Christensen,3,06/12/1999,0,24,34,64,40.7,405104560
Amy,Cookie,3,05/10/1999,0,39,60,96,65,405104561
Tamarra,Chet,2,22/01/1999,0,57,24,57,46,405104562
Amalita,Barnabas,1,14/11/1998,1,11,24,88,41,405104563
Konstance,Dailey,3,09/01/1999,1,2,68,71,47,405104564
